5
5
4
5;1;0;0;
1;2;0;1;
7;3;1;2;
8;3;2;3;
9;4;4;4;
10;5;5;0;
11;6;6;6;
7;7;7;2;
13;8;8;3;
14;9;9;4;
15;10;10;5;
11;12;11;6;
12;13;11;12;
13;13;12;8;
19;14;14;9;
15;16;15;10;
21;16;15;16;
22;18;17;17;
18;19;17;18;
24;19;18;14;
20;21;20;20;
21;22;20;16;
22;22;21;17;
23;24;23;23;
24;24;23;19;
-1;-1;-10;-10;
-10;-1;-1;-10;
-1;-1;-1;-10;
-1;-10;-1;-10;
-1;-10;-10;-10;
-1;-10;-10;-1;
-1;-10;-10;-10;
-10;-10;-10;-1;
-1;-10;-10;-1;
-1;-10;-10;-1;
-1;-10;-10;-1;
-10;-1;-10;-1;
-10;-1;-1;-10;
-10;-10;-1;-1;
-1;-10;-10;-1;
-10;-1;-10;-1;
-1;-10;-1;-10;
-1;-1;-10;-10;
-10;-1;-1;-10;
-1;-10;-1;-1;
-10;-1;-10;-10;
-10;-1;-1;-1;
-10;-10;-1;-1;
-10;-1;-10;-10;
-10;-10;-1;-1;
