10
10
4
10;1;0;0;
1;2;0;1;
2;3;1;2;
13;4;2;3;
4;5;3;4;
5;6;4;5;
16;6;5;6;
7;8;7;7;
8;9;7;8;
19;9;8;9;
10;11;10;0;
21;11;10;11;
22;12;12;12;
13;14;13;3;
14;15;13;14;
25;15;14;15;
16;17;16;6;
17;18;16;17;
28;18;17;18;
29;19;19;9;
30;20;20;20;
21;22;21;11;
32;22;21;12;
23;24;23;23;
34;24;23;24;
35;25;25;15;
26;27;26;26;
27;28;26;27;
28;29;27;18;
39;29;28;19;
40;31;30;20;
31;31;30;31;
32;33;32;22;
33;34;32;33;
44;34;33;24;
35;36;35;25;
36;37;35;36;
37;38;36;37;
48;38;37;38;
39;39;39;29;
50;40;40;30;
51;42;41;41;
42;43;41;42;
43;44;42;43;
44;44;43;34;
55;45;45;45;
56;47;46;46;
57;47;46;47;
48;49;48;38;
59;49;48;49;
60;51;50;40;
51;51;50;41;
52;53;52;52;
53;54;52;53;
54;55;53;54;
65;55;54;45;
66;56;56;46;
57;58;57;47;
58;59;57;58;
59;59;58;49;
60;61;60;50;
61;62;60;61;
72;62;61;62;
73;64;63;63;
74;64;63;64;
75;65;65;55;
66;67;66;56;
67;68;66;67;
68;68;67;68;
79;69;69;69;
80;71;70;70;
71;72;70;71;
72;72;71;62;
83;73;73;63;
84;74;74;64;
75;76;75;65;
76;77;75;76;
77;78;76;77;
78;79;77;78;
89;79;78;69;
80;81;80;70;
81;82;80;81;
92;82;81;82;
93;83;83;73;
84;85;84;74;
85;86;84;85;
86;87;85;86;
87;88;86;87;
88;89;87;88;
99;89;88;79;
90;91;90;90;
91;92;90;91;
92;93;91;82;
93;93;92;83;
94;95;94;94;
95;96;94;95;
96;97;95;96;
97;98;96;97;
98;99;97;98;
99;99;98;89;
-1;-1;-10;-10;
-10;-1;-1;-10;
-10;-1;-1;-10;
-1;-1;-1;-10;
-10;-1;-1;-10;
-10;-1;-1;-10;
-1;-10;-1;-10;
-10;-1;-10;-10;
-10;-1;-1;-10;
-1;-10;-1;-10;
-10;-1;-10;-1;
-1;-10;-1;-10;
-1;-10;-10;-10;
-10;-1;-10;-1;
-10;-1;-1;-10;
-1;-10;-1;-10;
-10;-1;-10;-1;
-10;-1;-1;-10;
-1;-10;-1;-10;
-1;-10;-10;-1;
-1;-10;-10;-10;
-10;-1;-10;-1;
-1;-10;-1;-1;
-10;-1;-10;-10;
-1;-10;-1;-10;
-1;-10;-10;-1;
-10;-1;-10;-10;
-10;-1;-1;-10;
-10;-1;-1;-1;
-1;-10;-1;-1;
-1;-1;-10;-1;
-10;-10;-1;-10;
-10;-1;-10;-1;
-10;-1;-1;-10;
-1;-10;-1;-1;
-10;-1;-10;-1;
-10;-1;-1;-10;
-10;-1;-1;-10;
-1;-10;-1;-10;
-10;-10;-10;-1;
-1;-10;-10;-1;
-1;-1;-10;-10;
-10;-1;-1;-10;
-10;-1;-1;-10;
-10;-10;-1;-1;
-1;-10;-10;-10;
-1;-1;-10;-10;
-1;-10;-1;-10;
-10;-1;-10;-1;
-1;-10;-1;-10;
-1;-1;-10;-1;
-10;-10;-1;-1;
-10;-1;-10;-10;
-10;-1;-1;-10;
-10;-1;-1;-10;
-1;-10;-1;-1;
-1;-10;-10;-1;
-10;-1;-10;-1;
-10;-1;-1;-10;
-10;-10;-1;-1;
-10;-1;-10;-1;
-10;-1;-1;-10;
-1;-10;-1;-10;
-1;-1;-10;-10;
-1;-10;-1;-10;
-1;-10;-10;-1;
-10;-1;-10;-1;
-10;-1;-1;-10;
-10;-10;-1;-10;
-1;-10;-10;-10;
-1;-1;-10;-10;
-10;-1;-1;-10;
-10;-10;-1;-1;
-1;-10;-10;-1;
-1;-10;-10;-1;
-10;-1;-10;-1;
-10;-1;-1;-10;
-10;-1;-1;-10;
-10;-1;-1;-10;
-1;-10;-1;-1;
-10;-1;-10;-1;
-10;-1;-1;-10;
-1;-10;-1;-10;
-1;-10;-10;-1;
-10;-1;-10;-1;
-10;-1;-1;-10;
-10;-1;-1;-10;
-10;-1;-1;-10;
-10;-1;-1;-10;
-1;-10;-1;-1;
-10;-1;-10;-10;
-10;-1;-1;-10;
-10;-1;-1;-1;
-10;-10;-1;-1;
-10;-1;-10;-10;
-10;-1;-1;-10;
-10;-1;-1;-10;
-10;-1;-1;-10;
-10;-1;-1;-10;
-10;-10;-1;-1;
