10
10
4
10;1;0;0;
1;1;0;1;
12;3;2;2;
3;3;2;3;
14;5;4;4;
5;6;4;5;
6;7;5;6;
7;8;6;7;
8;9;7;8;
19;9;8;9;
20;11;10;0;
11;12;10;11;
12;12;11;2;
23;14;13;13;
14;14;13;4;
25;15;15;15;
26;17;16;16;
17;18;16;17;
18;19;17;18;
19;19;18;9;
30;20;20;10;
31;22;21;21;
22;23;21;22;
33;23;22;13;
34;25;24;24;
35;25;24;15;
36;26;26;16;
37;28;27;27;
28;29;27;28;
39;29;28;29;
40;30;30;20;
31;31;31;21;
42;33;32;32;
33;33;32;23;
44;34;34;24;
45;35;35;25;
46;36;36;26;
37;38;37;27;
48;38;37;38;
49;39;39;29;
40;41;40;30;
51;41;40;41;
42;43;42;32;
53;43;42;43;
54;44;44;34;
45;46;45;35;
46;46;45;36;
57;47;47;47;
58;48;48;38;
59;49;49;39;
60;50;50;50;
51;52;51;41;
52;53;51;52;
53;53;52;43;
64;54;54;44;
55;56;55;55;
56;57;55;56;
67;57;56;47;
68;58;58;48;
69;59;59;49;
70;61;60;50;
61;62;60;61;
72;63;61;62;
63;63;62;63;
64;65;64;54;
65;66;64;65;
76;66;65;66;
67;68;67;57;
78;68;67;58;
79;69;69;59;
80;70;70;60;
81;71;71;71;
72;73;72;62;
73;74;72;73;
74;75;73;74;
85;75;74;75;
76;77;76;66;
87;77;76;77;
78;78;78;68;
89;79;79;69;
80;81;80;70;
91;81;80;71;
92;82;82;82;
93;84;83;83;
84;85;83;84;
85;86;84;75;
86;86;85;86;
87;88;87;77;
88;89;87;88;
99;89;88;79;
90;91;90;90;
91;92;90;81;
92;92;91;82;
93;94;93;83;
94;95;93;94;
95;96;94;95;
96;97;95;96;
97;98;96;97;
98;99;97;98;
99;99;98;89;
-1;-1;-10;-10;
-10;-10;-1;-10;
-1;-1;-10;-10;
-10;-10;-1;-10;
-1;-1;-10;-10;
-10;-1;-1;-10;
-10;-1;-1;-10;
-10;-1;-1;-10;
-10;-1;-1;-10;
-1;-10;-1;-10;
-1;-1;-10;-1;
-10;-1;-1;-10;
-10;-10;-1;-1;
-1;-1;-10;-10;
-10;-10;-1;-1;
-1;-10;-10;-10;
-1;-1;-10;-10;
-10;-1;-1;-10;
-10;-1;-1;-10;
-10;-10;-1;-1;
-1;-10;-10;-1;
-1;-1;-10;-10;
-10;-1;-1;-10;
-1;-10;-1;-1;
-1;-1;-10;-10;
-1;-10;-1;-1;
-1;-10;-10;-1;
-1;-1;-10;-10;
-10;-1;-1;-10;
-1;-10;-1;-10;
-1;-10;-10;-1;
-10;-10;-10;-1;
-1;-1;-10;-10;
-10;-10;-1;-1;
-1;-10;-10;-1;
-1;-10;-10;-1;
-1;-10;-10;-1;
-10;-1;-10;-1;
-1;-10;-1;-10;
-1;-10;-10;-1;
-10;-1;-10;-1;
-1;-10;-1;-10;
-10;-1;-10;-1;
-1;-10;-1;-10;
-1;-10;-10;-1;
-10;-1;-10;-1;
-10;-10;-1;-1;
-1;-10;-10;-10;
-1;-10;-10;-1;
-1;-10;-10;-1;
-1;-10;-10;-10;
-10;-1;-10;-1;
-10;-1;-1;-10;
-10;-10;-1;-1;
-1;-10;-10;-1;
-10;-1;-10;-10;
-10;-1;-1;-10;
-1;-10;-1;-1;
-1;-10;-10;-1;
-1;-10;-10;-1;
-1;-1;-10;-1;
-10;-1;-1;-10;
-1;-1;-1;-10;
-10;-10;-1;-10;
-10;-1;-10;-1;
-10;-1;-1;-10;
-1;-10;-1;-10;
-10;-1;-10;-1;
-1;-10;-1;-1;
-1;-10;-10;-1;
-1;-10;-10;-1;
-1;-10;-10;-10;
-10;-1;-10;-1;
-10;-1;-1;-10;
-10;-1;-1;-10;
-1;-10;-1;-10;
-10;-1;-10;-1;
-1;-10;-1;-10;
-10;-10;-10;-1;
-1;-10;-10;-1;
-10;-1;-10;-1;
-1;-10;-1;-1;
-1;-10;-10;-10;
-1;-1;-10;-10;
-10;-1;-1;-10;
-10;-1;-1;-1;
-10;-10;-1;-10;
-10;-1;-10;-1;
-10;-1;-1;-10;
-1;-10;-1;-1;
-10;-1;-10;-10;
-10;-1;-1;-1;
-10;-10;-1;-1;
-10;-1;-10;-1;
-10;-1;-1;-10;
-10;-1;-1;-10;
-10;-1;-1;-10;
-10;-1;-1;-10;
-10;-1;-1;-10;
-10;-10;-1;-1;
