5
5
4
5;1;0;0;
6;2;0;1;
2;3;1;2;
3;4;2;3;
4;4;3;4;
10;5;5;0;
11;6;6;1;
12;8;7;7;
8;9;7;8;
14;9;8;9;
15;10;10;5;
11;12;11;6;
12;12;11;7;
18;13;13;13;
19;14;14;9;
20;15;15;10;
16;17;16;16;
22;18;16;17;
23;18;17;13;
19;19;19;14;
20;21;20;15;
21;22;20;21;
22;22;21;17;
23;24;23;18;
24;24;23;24;
-1;-1;-10;-10;
-1;-1;-1;-10;
-10;-1;-1;-10;
-10;-1;-1;-10;
-10;-10;-1;-10;
-1;-10;-10;-1;
-1;-10;-10;-1;
-1;-1;-10;-10;
-10;-1;-1;-10;
-1;-10;-1;-10;
-1;-10;-10;-1;
-10;-1;-10;-1;
-10;-10;-1;-1;
-1;-10;-10;-10;
-1;-10;-10;-1;
-1;-10;-10;-1;
-10;-1;-10;-10;
-1;-1;-1;-10;
-1;-10;-1;-1;
-10;-10;-10;-1;
-10;-1;-10;-1;
-10;-1;-1;-10;
-10;-10;-1;-1;
-10;-1;-10;-1;
-10;-10;-1;-10;
