10
10
4
10;1;0;0;
1;2;0;1;
12;2;1;2;
13;4;3;3;
4;5;3;4;
15;6;4;5;
6;7;5;6;
17;7;6;7;
18;9;8;8;
9;9;8;9;
10;11;10;0;
21;11;10;11;
22;12;12;2;
23;13;13;3;
24;14;14;14;
15;16;15;5;
26;16;15;16;
17;17;17;7;
28;18;18;8;
29;19;19;19;
30;21;20;20;
21;21;20;11;
32;22;22;12;
33;23;23;13;
34;25;24;14;
35;25;24;25;
26;27;26;16;
27;28;26;27;
28;28;27;18;
39;29;29;19;
40;30;30;20;
41;32;31;31;
32;32;31;22;
33;34;33;23;
34;34;33;24;
35;36;35;25;
36;37;35;36;
37;38;36;37;
48;38;37;38;
49;39;39;29;
50;40;40;30;
41;41;41;31;
52;43;42;42;
43;44;42;43;
44;45;43;44;
55;46;44;45;
46;47;45;46;
47;47;46;47;
58;48;48;38;
59;49;49;39;
60;50;50;40;
61;52;51;51;
52;52;51;42;
63;54;53;53;
54;55;53;54;
55;55;54;45;
66;57;56;56;
57;58;56;57;
58;58;57;48;
69;59;59;49;
70;60;60;50;
71;61;61;51;
72;62;62;62;
63;64;63;53;
64;65;63;64;
75;65;64;65;
66;67;66;56;
67;68;66;67;
78;68;67;68;
79;69;69;59;
80;70;70;60;
81;71;71;61;
82;73;72;62;
83;73;72;73;
84;75;74;74;
85;75;74;65;
86;77;76;76;
77;78;76;77;
78;78;77;68;
89;79;79;69;
90;80;80;70;
91;81;81;71;
82;82;82;72;
93;83;83;73;
94;84;84;74;
85;85;85;75;
86;87;86;76;
87;88;86;87;
98;88;87;88;
99;89;89;79;
90;91;90;80;
91;92;90;81;
92;93;91;92;
93;93;92;83;
94;95;94;84;
95;96;94;95;
96;97;95;96;
97;98;96;97;
98;99;97;88;
99;99;98;89;
-1;-1;-10;-10;
-10;-1;-1;-10;
-1;-10;-1;-10;
-1;-1;-10;-10;
-10;-1;-1;-10;
-1;-1;-1;-10;
-10;-1;-1;-10;
-1;-10;-1;-10;
-1;-1;-10;-10;
-10;-10;-1;-10;
-10;-1;-10;-1;
-1;-10;-1;-10;
-1;-10;-10;-1;
-1;-10;-10;-1;
-1;-10;-10;-10;
-10;-1;-10;-1;
-1;-10;-1;-10;
-10;-10;-10;-1;
-1;-10;-10;-1;
-1;-10;-10;-10;
-1;-1;-10;-10;
-10;-10;-1;-1;
-1;-10;-10;-1;
-1;-10;-10;-1;
-1;-1;-10;-1;
-1;-10;-1;-10;
-10;-1;-10;-1;
-10;-1;-1;-10;
-10;-10;-1;-1;
-1;-10;-10;-1;
-1;-10;-10;-1;
-1;-1;-10;-10;
-10;-10;-1;-1;
-10;-1;-10;-1;
-10;-10;-1;-1;
-10;-1;-10;-1;
-10;-1;-1;-10;
-10;-1;-1;-10;
-1;-10;-1;-10;
-1;-10;-10;-1;
-1;-10;-10;-1;
-10;-10;-10;-1;
-1;-1;-10;-10;
-10;-1;-1;-10;
-10;-1;-1;-10;
-1;-1;-1;-10;
-10;-1;-1;-10;
-10;-10;-1;-10;
-1;-10;-10;-1;
-1;-10;-10;-1;
-1;-10;-10;-1;
-1;-1;-10;-10;
-10;-10;-1;-1;
-1;-1;-10;-10;
-10;-1;-1;-10;
-10;-10;-1;-1;
-1;-1;-10;-10;
-10;-1;-1;-10;
-10;-10;-1;-1;
-1;-10;-10;-1;
-1;-10;-10;-1;
-1;-10;-10;-1;
-1;-10;-10;-10;
-10;-1;-10;-1;
-10;-1;-1;-10;
-1;-10;-1;-10;
-10;-1;-10;-1;
-10;-1;-1;-10;
-1;-10;-1;-10;
-1;-10;-10;-1;
-1;-10;-10;-1;
-1;-10;-10;-1;
-1;-1;-10;-1;
-1;-10;-1;-10;
-1;-1;-10;-10;
-1;-10;-1;-1;
-1;-1;-10;-10;
-10;-1;-1;-10;
-10;-10;-1;-1;
-1;-10;-10;-1;
-1;-10;-10;-1;
-1;-10;-10;-1;
-10;-10;-10;-1;
-1;-10;-10;-1;
-1;-10;-10;-1;
-10;-10;-10;-1;
-10;-1;-10;-1;
-10;-1;-1;-10;
-1;-10;-1;-10;
-1;-10;-10;-1;
-10;-1;-10;-1;
-10;-1;-1;-1;
-10;-1;-1;-10;
-10;-10;-1;-1;
-10;-1;-10;-1;
-10;-1;-1;-10;
-10;-1;-1;-10;
-10;-1;-1;-10;
-10;-1;-1;-1;
-10;-10;-1;-1;
